curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade,lon,lat,curso_resumido,unidade_pad,code_muni,name_muni,code_state,abbrev_state
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec-PI,Manhã e Tarde,242,40,6.05,2025,1,etec-guaracy-silveira,-46.6971418,-23.562361,Marketing,etec-guaracy-silveira,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec-N,Noite,29,40,0.72,2025,1,etec-guaracy-silveira,-46.6971418,-23.562361,Meio Ambiente,etec-guaracy-silveira,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec-PI,Manhã e Tarde,140,40,3.5,2025,1,etec-guaracy-silveira,-46.6971418,-23.562361,Meio Ambiente,etec-guaracy-silveira,3550308,São Paulo,35,SP
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,261,40,6.52,2025,1,etec-guaracy-silveira,-46.6971418,-23.562361,Ciências Humanas e Sociais Aplicadas,etec-guaracy-silveira,3550308,São Paulo,35,SP
Marketing,Noite,50,40,1.25,2025,1,etec-guaracy-silveira,-46.6971418,-23.562361,Marketing,etec-guaracy-silveira,3550308,São Paulo,35,SP
Paisagismo,Noite,47,40,1.17,2025,1,etec-guaracy-silveira,-46.6971418,-23.562361,Paisagismo,etec-guaracy-silveira,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,36,40,0.9,2025,1,etec-gustavo-teixeira,-47.9160473,-22.5405925,Administração,etec-gustavo-teixeira,3550407,São Pedro,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Contabilidade - MTec,Manhã,86,40,2.15,2025,1,etec-gustavo-teixeira,-47.9160473,-22.5405925,Contabilidade,etec-gustavo-teixeira,3550407,São Pedro,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec-PI,Manhã e Tarde,86,40,2.15,2025,1,etec-gustavo-teixeira,-47.9160473,-22.5405925,Marketing,etec-gustavo-teixeira,3550407,São Pedro,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Manhã,118,40,2.95,2025,1,etec-gustavo-teixeira,-47.9160473,-22.5405925,Nutrição e Dietética,etec-gustavo-teixeira,3550407,São Pedro,35,SP
Logística,Noite,28,40,0.7,2025,1,etec-gustavo-teixeira,-47.9160473,-22.5405925,Logística,etec-gustavo-teixeira,3550407,São Pedro,35,SP
Administração,Noite,77,30,2.56,2025,1,etec-irma-agostina-ceu-cidade-dutra,-46.6893217,-23.7027395,Administração,etec-irma-agostina-ceu-cidade-dutra,3550308,São Paulo,35,SP
Recursos Humanos,Noite,40,30,1.33,2025,1,etec-irma-agostina-ceu-cidade-dutra,-46.6893217,-23.7027395,Recursos Humanos,etec-irma-agostina-ceu-cidade-dutra,3550308,São Paulo,35,SP
Administração,Noite,26,35,0.74,2025,1,etec-irma-agostina-ceu-navegantes,-46.6603211,-23.7439169,Administração,etec-irma-agostina-ceu-navegantes,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,58,35,1.65,2025,1,etec-irma-agostina-ceu-navegantes,-46.6603211,-23.7439169,Administração,etec-irma-agostina-ceu-navegantes,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,70,30,2.33,2025,1,etec-irma-agostina-ceu-vila-rubi-jornalista-alexandre-kadunc,-46.6893217,-23.7027395,Administração,etec-irma-agostina-ceu-vila-rubi-jorn...,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,24,30,0.8,2025,1,etec-irma-agostina-ceu-vila-rubi-jornalista-alexandre-kadunc,-46.6893217,-23.7027395,Recursos Humanos,etec-irma-agostina-ceu-vila-rubi-jorn...,3550308,São Paulo,35,SP
Marketing,Noite,42,30,1.4,2025,1,etec-irma-agostina-ceu-vila-rubi-jornalista-alexandre-kadunc,-46.6893217,-23.7027395,Marketing,etec-irma-agostina-ceu-vila-rubi-jorn...,3550308,São Paulo,35,SP
Administração,Noite,60,40,1.5,2025,1,etec-irma-agostina,-46.6893217,-23.7027395,Administração,etec-irma-agostina,3550308,São Paulo,35,SP
Desenvolvimento de Sistemas - 20% On-line,Noite,133,40,3.32,2025,1,etec-irma-agostina,-46.6893217,-23.7027395,Desenvolvimento de Sistemas,etec-irma-agostina,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,544,40,13.6,2025,1,etec-irma-agostina,-46.6893217,-23.7027395,Administração,etec-irma-agostina,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec-PI,Manhã e Tarde,359,40,8.97,2025,1,etec-irma-agostina,-46.6893217,-23.7027395,Nutrição e Dietética,etec-irma-agostina,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec-PI,Manhã e Tarde,270,40,6.75,2025,1,etec-irma-agostina,-46.6893217,-23.7027395,Química,etec-irma-agostina,3550308,São Paulo,35,SP
Nutrição e Dietética,Noite,81,40,2.02,2025,1,etec-irma-agostina,-46.6893217,-23.7027395,Nutrição e Dietética,etec-irma-agostina,3550308,São Paulo,35,SP
Química,Noite,55,40,1.37,2025,1,etec-irma-agostina,-46.6893217,-23.7027395,Química,etec-irma-agostina,3550308,São Paulo,35,SP
Administração,Noite,49,40,1.22,2025,1,etec-itaquera-ii,-46.4669331,-23.5443909,Administração,etec-itaquera-ii,3550308,São Paulo,35,SP
Design de Interiores,Noite,79,40,1.97,2025,1,etec-itaquera-ii,-46.4669331,-23.5443909,Design de Interiores,etec-itaquera-ii,3550308,São Paulo,35,SP
Edificações,Noite,98,40,2.45,2025,1,etec-itaquera-ii,-46.4669331,-23.5443909,Edificações,etec-itaquera-ii,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,705,80,8.81,2025,1,etec-itaquera-ii,-46.4669331,-23.5443909,Administração,etec-itaquera-ii,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,225,40,5.62,2025,1,etec-itaquera-ii,-46.4669331,-23.5443909,Administração,etec-itaquera-ii,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,71,40,1.77,2025,1,etec-itaquera-ii,-46.4669331,-23.5443909,Administração,etec-itaquera-ii,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Design de Interiores - MTec,Tarde,155,40,3.87,2025,1,etec-itaquera-ii,-46.4669331,-23.5443909,Design de Interiores,etec-itaquera-ii,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Design de Interiores - MTec,Manhã,505,80,6.31,2025,1,etec-itaquera-ii,-46.4669331,-23.5443909,Design de Interiores,etec-itaquera-ii,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec,Manhã,293,40,7.32,2025,1,etec-itaquera-ii,-46.4669331,-23.5443909,Edificações,etec-itaquera-ii,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec,Tarde,128,40,3.2,2025,1,etec-itaquera-ii,-46.4669331,-23.5443909,Edificações,etec-itaquera-ii,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Edificações - Mtec-N,Noite,18,40,0.45,2025,1,etec-itaquera-ii,-46.4669331,-23.5443909,Edificações,etec-itaquera-ii,3550308,São Paulo,35,SP
Contabilidade,Noite,63,40,1.57,2025,1,etec-jacinto-ferreira-de-sa-ee-virginia-ramalho,-49.869132,-22.9708637,Contabilidade,etec-jacinto-ferreira-de-sa-ee-virgin...,3534708,Ourinhos,35,SP
Logística,Noite,53,40,1.32,2025,1,etec-jacinto-ferreira-de-sa-ee-virginia-ramalho,-49.869132,-22.9708637,Logística,etec-jacinto-ferreira-de-sa-ee-virgin...,3534708,Ourinhos,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,132,40,3.3,2025,1,etec-jacinto-ferreira-de-sa-fatec-de-ourinhos,-49.8961666,-22.9507677,Desenvolvimento de Sistemas,etec-jacinto-ferreira-de-sa-fatec-de-...,3534708,Ourinhos,35,SP
Desenho de Construção Civil,Noite,57,40,1.42,2025,1,etec-jacinto-ferreira-de-sa,-49.88032724548456,-22.979705153245384,Desenho de Construção Civil,etec-jacinto-ferreira-de-sa,3534708,Ourinhos,35,SP
Eletroeletrônica,Noite,65,40,1.62,2025,1,etec-jacinto-ferreira-de-sa,-49.88032724548456,-22.979705153245384,Eletroeletrônica,etec-jacinto-ferreira-de-sa,3534708,Ourinhos,35,SP
Enfermagem,Tarde,51,40,1.27,2025,1,etec-jacinto-ferreira-de-sa,-49.88032724548456,-22.979705153245384,Enfermagem,etec-jacinto-ferreira-de-sa,3534708,Ourinhos,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec,Tarde,58,40,1.45,2025,1,etec-jacinto-ferreira-de-sa,-49.88032724548456,-22.979705153245384,Automação Industrial,etec-jacinto-ferreira-de-sa,3534708,Ourinhos,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec-PI,Manhã e Tarde,106,40,2.65,2025,1,etec-jacinto-ferreira-de-sa,-49.88032724548456,-22.979705153245384,Edificações,etec-jacinto-ferreira-de-sa,3534708,Ourinhos,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - MTec,Tarde,59,40,1.47,2025,1,etec-jacinto-ferreira-de-sa,-49.88032724548456,-22.979705153245384,Mecânica,etec-jacinto-ferreira-de-sa,3534708,Ourinhos,35,SP
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,131,40,3.27,2025,1,etec-jacinto-ferreira-de-sa,-49.88032724548456,-22.979705153245384,Ciências Humanas e Sociais Aplicadas,etec-jacinto-ferreira-de-sa,3534708,Ourinhos,35,SP
Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias,Manhã,141,40,3.52,2025,1,etec-jacinto-ferreira-de-sa,-49.88032724548456,-22.979705153245384,Linguagens e suas Tecnologias,etec-jacinto-ferreira-de-sa,3534708,Ourinhos,35,SP
Mecânica,Noite,67,40,1.67,2025,1,etec-jacinto-ferreira-de-sa,-49.88032724548456,-22.979705153245384,Mecânica,etec-jacinto-ferreira-de-sa,3534708,Ourinhos,35,SP
Regência,Noite,33,40,0.82,2025,1,etec-jacinto-ferreira-de-sa,-49.88032724548456,-22.979705153245384,Regência,etec-jacinto-ferreira-de-sa,3534708,Ourinhos,35,SP
Administração,Tarde,65,40,1.62,2025,1,etec-jaragua,-46.725694,-23.4426428,Administração,etec-jaragua,3550308,São Paulo,35,SP
Administração,Noite,61,40,1.52,2025,1,etec-jaragua,-46.725694,-23.4426428,Administração,etec-jaragua,3550308,São Paulo,35,SP
Eletrotécnica,Noite,58,40,1.45,2025,1,etec-jaragua,-46.725694,-23.4426428,Eletrotécnica,etec-jaragua,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec,Manhã,207,40,5.17,2025,1,etec-jaragua,-46.725694,-23.4426428,Automação Industrial,etec-jaragua,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Tarde,352,40,8.8,2025,1,etec-jaragua,-46.725694,-23.4426428,Desenvolvimento de Sistemas,etec-jaragua,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Eletrotécnica - MTec-PI,Manhã e Tarde,111,40,2.77,2025,1,etec-jaragua,-46.725694,-23.4426428,Eletrotécnica,etec-jaragua,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec-PI,Manhã e Tarde,149,40,3.72,2025,1,etec-jaragua,-46.725694,-23.4426428,Logística,etec-jaragua,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Segurança do Trabalho - MTec,Manhã,202,40,5.05,2025,1,etec-jaragua,-46.725694,-23.4426428,Segurança do Trabalho,etec-jaragua,3550308,São Paulo,35,SP
Logística,Noite,50,40,1.25,2025,1,etec-jaragua,-46.725694,-23.4426428,Logística,etec-jaragua,3550308,São Paulo,35,SP
Manutenção e Suporte em Informática,Noite,60,40,1.5,2025,1,etec-jaragua,-46.725694,-23.4426428,Manutenção e Suporte em Informática,etec-jaragua,3550308,São Paulo,35,SP
Administração,Noite,41,30,1.36,2025,1,etec-jardim-angela-ceu-feitico-da-vila,-46.7659416,-23.6979923,Administração,etec-jardim-angela-ceu-feitico-da-vila,3550308,São Paulo,35,SP
Serviços Jurídicos,Noite,67,30,2.23,2025,1,etec-jardim-angela-ceu-guarapiranga,-46.7659416,-23.6979923,Serviços Jurídicos,etec-jardim-angela-ceu-guarapiranga,3550308,São Paulo,35,SP
Administração,Noite,72,30,2.4,2025,1,etec-jardim-angela-ceu-vila-do-sol,-46.7659416,-23.6979923,Administração,etec-jardim-angela-ceu-vila-do-sol,3550308,São Paulo,35,SP
Recursos Humanos,Noite,33,30,1.1,2025,1,etec-jardim-angela-ceu-vila-do-sol,-46.7659416,-23.6979923,Recursos Humanos,etec-jardim-angela-ceu-vila-do-sol,3550308,São Paulo,35,SP
Desenvolvimento de Sistemas,Noite,113,40,2.82,2025,1,etec-jardim-angela,-46.7659416,-23.6979923,Desenvolvimento de Sistemas,etec-jardim-angela,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,131,40,3.27,2025,1,etec-jardim-angela,-46.7659416,-23.6979923,Administração,etec-jardim-angela,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,326,80,4.07,2025,1,etec-jardim-angela,-46.7659416,-23.6979923,Administração,etec-jardim-angela,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,517,80,6.46,2025,1,etec-jardim-angela,-46.7659416,-23.6979923,Desenvolvimento de Sistemas,etec-jardim-angela,3550308,São Paulo,35,SP
Recursos Humanos,Noite,43,40,1.07,2025,1,etec-jardim-angela,-46.7659416,-23.6979923,Recursos Humanos,etec-jardim-angela,3550308,São Paulo,35,SP
Segurança do Trabalho,Noite,48,40,1.2,2025,1,etec-jardim-angela,-46.7659416,-23.6979923,Segurança do Trabalho,etec-jardim-angela,3550308,São Paulo,35,SP
Eletrotécnica,Noite,63,36,1.75,2025,1,etec-joao-baptista-de-lima-figueiredo,-47.007803620633666,-21.472761233324334,Eletrotécnica,etec-joao-baptista-de-lima-figueiredo,3530508,Mococa,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,73,36,2.02,2025,1,etec-joao-baptista-de-lima-figueiredo,-47.007803620633666,-21.472761233324334,Desenvolvimento de Sistemas,etec-joao-baptista-de-lima-figueiredo,3530508,Mococa,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - Mtec-N,Noite,56,36,1.55,2025,1,etec-joao-baptista-de-lima-figueiredo,-47.007803620633666,-21.472761233324334,Eletrônica,etec-joao-baptista-de-lima-figueiredo,3530508,Mococa,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Eletrotécnica - MTec-PI,Manhã e Tarde,55,36,1.52,2025,1,etec-joao-baptista-de-lima-figueiredo,-47.007803620633666,-21.472761233324334,Eletrotécnica,etec-joao-baptista-de-lima-figueiredo,3530508,Mococa,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec-PI,Manhã e Tarde,63,36,1.75,2025,1,etec-joao-baptista-de-lima-figueiredo,-47.007803620633666,-21.472761233324334,Mecatrônica,etec-joao-baptista-de-lima-figueiredo,3530508,Mococa,35,SP
Mecatrônica,Noite,58,36,1.61,2025,1,etec-joao-baptista-de-lima-figueiredo,-47.007803620633666,-21.472761233324334,Mecatrônica,etec-joao-baptista-de-lima-figueiredo,3530508,Mococa,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec - AMS,Manhã,57,36,1.58,2025,1,etec-joao-batista-de-lima-figueiredo-fatec-de-mococa-mario-robertson-de-syllos,-47.0008934,-21.4739662,Automação Industrial,etec-joao-batista-de-lima-figueiredo-...,3530508,Mococa,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Manhã,75,36,2.08,2025,1,etec-joao-batista-de-lima-figueiredo-fatec-de-mococa-mario-robertson-de-syllos,-47.0008934,-21.4739662,Desenvolvimento de Sistemas,etec-joao-batista-de-lima-figueiredo-...,3530508,Mococa,35,SP
Administração,Noite,155,40,3.87,2025,1,etec-joao-belarmino,-46.7650427,-22.7065477,Administração,etec-joao-belarmino,3501905,Amparo,35,SP
Eletrotécnica,Noite,106,40,2.65,2025,1,etec-joao-belarmino,-46.7650427,-22.7065477,Eletrotécnica,etec-joao-belarmino,3501905,Amparo,35,SP
Enfermagem,Tarde,73,30,2.43,2025,1,etec-joao-belarmino,-46.7650427,-22.7065477,Enfermagem,etec-joao-belarmino,3501905,Amparo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,123,40,3.07,2025,1,etec-joao-belarmino,-46.7650427,-22.7065477,Administração,etec-joao-belarmino,3501905,Amparo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Tarde,50,40,1.25,2025,1,etec-joao-belarmino,-46.7650427,-22.7065477,Desenvolvimento de Sistemas,etec-joao-belarmino,3501905,Amparo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,286,40,7.15,2025,1,etec-joao-belarmino,-46.7650427,-22.7065477,Desenvolvimento de Sistemas,etec-joao-belarmino,3501905,Amparo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Design de Interiores - MTec-N,Noite,44,40,1.1,2025,1,etec-joao-belarmino,-46.7650427,-22.7065477,Design de Interiores,etec-joao-belarmino,3501905,Amparo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec,Manhã,129,40,3.22,2025,1,etec-joao-belarmino,-46.7650427,-22.7065477,Edificações,etec-joao-belarmino,3501905,Amparo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - MTec,Manhã,156,40,3.9,2025,1,etec-joao-belarmino,-46.7650427,-22.7065477,Eletrônica,etec-joao-belarmino,3501905,Amparo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Eventos - MTec,Manhã,184,40,4.59,2025,1,etec-joao-belarmino,-46.7650427,-22.7065477,Eventos,etec-joao-belarmino,3501905,Amparo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Manhã,185,40,4.62,2025,1,etec-joao-belarmino,-46.7650427,-22.7065477,Química,etec-joao-belarmino,3501905,Amparo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Química - Mtec-N,Noite,28,40,0.7,2025,1,etec-joao-belarmino,-46.7650427,-22.7065477,Química,etec-joao-belarmino,3501905,Amparo,35,SP
Ensino Médio com Itinerário Formativo de Ciências da Natureza e suas Tecnologias,Manhã,152,40,3.8,2025,1,etec-joao-belarmino,-46.7650427,-22.7065477,Ciências da Natureza e suas Tecnologias,etec-joao-belarmino,3501905,Amparo,35,SP
Finanças,Noite,50,40,1.25,2025,1,etec-joao-belarmino,-46.7650427,-22.7065477,Finanças,etec-joao-belarmino,3501905,Amparo,35,SP
Gastronomia,Noite,74,40,1.85,2025,1,etec-joao-belarmino,-46.7650427,-22.7065477,Gastronomia,etec-joao-belarmino,3501905,Amparo,35,SP
Mecânica,Noite,99,40,2.47,2025,1,etec-joao-belarmino,-46.7650427,-22.7065477,Mecânica,etec-joao-belarmino,3501905,Amparo,35,SP
Segurança do Trabalho,Noite,78,40,1.95,2025,1,etec-joao-belarmino,-46.7650427,-22.7065477,Segurança do Trabalho,etec-joao-belarmino,3501905,Amparo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,44,35,1.25,2025,1,etec-joao-elias-margutti,-47.2522385,-21.8271772,Administração,etec-joao-elias-margutti,3546306,Santa Cruz Das Palmeiras,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Logística - Mtec-N,Noite,74,35,2.11,2025,1,etec-joao-elias-margutti,-47.2522385,-21.8271772,Logística,etec-joao-elias-margutti,3546306,Santa Cruz Das Palmeiras,35,SP
